name,filling,center,sigma_c,skewness,kurtosis,local_Pauling,IonizationPotential,ElectronAffinity,Pauling,WorkFunction,dBandCenter,AtomicRadius,OrbitalRadius
CuSc3-Cu,0.962657014,-3.437004474,1.22032766,3.221474295,16.71875347,1.554621915,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuTi3-Cu,0.96422543,-3.166196255,1.173617316,2.796569858,13.97463659,1.67499638,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuV3-Cu,0.960743818,-2.922558206,1.164538661,2.314968981,11.16765201,1.733061614,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuCr3-Cu,0.962721128,-2.749565264,1.142159606,2.030609233,10.45378058,1.752129869,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuMn3-Cu,0.962758461,-2.742395957,1.144161005,1.869948913,10.51163656,1.681513891,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuFe3-Cu,0.96608435,-2.662446332,1.087714127,1.611877002,9.955200562,1.857685085,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuCo3-Cu,0.967216379,-2.375582088,1.059906863,1.305377673,9.150989221,1.887974612,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuNi3-Cu,0.96600779,-2.19103327,1.04587826,1.249909419,9.04845026,1.9059937,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuCu3-Cu,0.972215011,-2.383479033,1.049691457,1.120221494,9.923558007,1.9,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuY3-Cu,0.961594795,-3.394282972,1.194914686,2.97626676,15.14370149,1.548661409,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuZr3-Cu,0.961016174,-3.333736763,1.256194607,2.571792733,11.99837988,1.533954313,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuNb3-Cu,0.961971843,-3.218503135,1.344917937,2.348879619,11.00348839,1.713852451,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuMo3-Cu,0.959884749,-3.061453688,1.352675608,1.928540297,9.041487331,2.051982682,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuRu3-Cu,0.961943068,-2.431851091,1.224752015,0.960657327,6.511153895,2.074698767,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuRh3-Cu,0.962474797,-2.368628114,1.203002949,0.843110286,6.57285268,2.119641181,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuPd3-Cu,0.968935438,-2.149692478,1.174771261,0.45222025,6.449379284,2.074698767,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuAg3-Cu,0.973848703,-2.57261275,1.18852626,0.094570844,8.385323034,1.917943573,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuLa3-Cu,0.965804081,-3.158396973,1.174584911,2.098112261,15.98484911,1.476394467,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuTa3-Cu,0.96070367,-3.399686445,1.389835685,2.305053996,10.96488298,1.648755267,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuW3-Cu,0.962030376,-2.513478367,1.163656275,2.023053371,11.3174973,2.163957077,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuRe3-Cu,0.961403737,-2.475504066,1.217439034,1.269414584,8.173265347,1.9,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuOs3-Cu,0.961639585,-2.609835493,1.322630411,0.786622417,6.427778749,2.074698767,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuIr3-Cu,0.959421701,-2.611303146,1.327496031,0.523151849,6.086645723,2.074698767,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuPt3-Cu,0.965697488,-2.446602448,1.309014603,0.191194487,6.040637278,2.119641181,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
CuAu3-Cu,0.973540196,-2.605493761,1.32220206,-0.242353841,7.157499687,2.261526444,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
RuSc3-Ru,0.786328724,-1.141053229,1.785905271,0.724978573,3.050337257,1.648513156,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuTi3-Ru,0.781195696,-1.297301731,1.825531675,0.526872458,2.756283302,1.776157626,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuV3-Ru,0.744314663,-1.228182113,1.895654712,0.318927335,2.480998851,1.837729704,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuCr3-Ru,0.729974883,-1.302780797,1.900466383,0.205047211,2.491259023,1.857949584,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuMn3-Ru,0.728507358,-1.383481967,1.902167871,0.211593647,2.722400121,1.783068761,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuFe3-Ru,0.736942015,-1.16487129,1.873226464,0.171014439,2.940026949,1.969879797,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuCo3-Ru,0.730188237,-1.220761066,1.880947069,0.130690511,2.977739409,2.001998657,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuNi3-Ru,0.726049097,-1.261480048,1.863340675,0.169705062,3.010285613,2.021106006,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuCu3-Ru,0.735235133,-1.147303754,1.86316107,0.066231232,3.144776798,2.014750318,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuY3-Ru,0.77426913,-1.179855195,1.957014037,0.849762351,3.118947025,1.544489538,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuZr3-Ru,0.764808979,-1.35333172,2.031045552,0.658719336,2.726413964,1.626597337,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuNb3-Ru,0.752348827,-1.404965098,2.08106124,0.474089912,2.529973432,1.817360405,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuMo3-Ru,0.727367992,-1.411660659,2.198382133,0.397268815,2.551170557,2.175911979,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuRu3-Ru,0.705151956,-1.408756268,2.07756513,0.107570537,2.469496521,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuRh3-Ru,0.718243046,-1.39450842,2.035802206,0.059222491,2.566980996,2.247656707,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuPd3-Ru,0.720534117,-1.305756242,1.979040595,-0.05990836,2.655931028,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuAg3-Ru,0.736918464,-1.170392509,1.995513001,-0.282967759,3.294087115,2.033777591,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuLa3-Ru,0.782995578,-1.614673764,2.134073012,0.394675427,5.267334549,1.451458702,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuTa3-Ru,0.75821287,-1.439842973,2.159953136,0.464078527,2.62177523,1.748331683,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuW3-Ru,0.736924465,-1.491680002,2.307118721,0.425154432,2.720156248,2.294649057,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuRe3-Ru,0.759369756,-1.771823455,2.067881252,-0.032022064,2.273006632,2.014750318,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuOs3-Ru,0.720228331,-1.48371921,2.248543025,0.039423118,2.56549609,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuIr3-Ru,0.723247143,-1.532658358,2.21650616,-0.062238217,2.603229208,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuPt3-Ru,0.719251819,-1.426512393,2.168068629,-0.179126181,2.682895812,2.247656707,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RuAu3-Ru,0.733137418,-1.268969702,2.142601411,-0.408178611,3.241705436,2.398111117,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
RhSc3-Rh,0.835884163,-1.694603854,1.924794051,1.175505319,4.201026317,1.672234903,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhTi3-Rh,0.834359234,-1.812067968,1.916964666,0.926293266,3.679855434,1.801716149,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhV3-Rh,0.811158853,-1.798240396,1.915743638,0.714587466,3.337668368,1.864174236,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhCr3-Rh,0.807517869,-1.764485007,1.836511287,0.562896354,3.338466165,1.884685076,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhMn3-Rh,0.825581628,-1.52172233,1.823183584,0.578889795,3.663778767,1.808726734,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhFe3-Rh,0.824046592,-1.514075909,1.754878346,0.461841542,3.684162915,1.998225941,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhCo3-Rh,0.811861063,-1.513927249,1.735366442,0.381939804,3.699626066,2.030806984,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhCu3-Rh,0.819633145,-1.313915186,1.678784945,0.291966619,3.980340494,2.043742138,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhY3-Rh,0.83730374,-1.965078263,1.959572575,1.243856539,4.096632738,1.566714407,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhZr3-Rh,0.827784412,-1.978209584,2.00092091,1.005114324,3.580479875,1.65000372,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhNb3-Rh,0.808684379,-1.922460037,2.141397967,0.899253311,3.494419179,1.843511828,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhMo3-Rh,0.801849415,-1.84267491,2.113642058,0.678574539,3.154802117,2.207222881,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhRu3-Rh,0.794547426,-1.725300799,1.922434067,0.325885133,2.998056766,2.231657523,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhRh3-Rh,0.790923346,-1.695593342,1.876600066,0.260073181,3.119721635,2.28,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhPd3-Rh,0.811888595,-1.540714409,1.81010629,0.132238856,3.218663107,2.231657523,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhAg3-Rh,0.823452037,-1.352835185,1.816472071,-0.140429933,3.89762105,2.06304321,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhTa3-Rh,0.810126578,-2.053843639,2.140494599,0.808865383,3.382843471,1.773489797,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhW3-Rh,0.803190353,-1.931966068,2.260321797,0.728991256,3.356334727,2.32766856,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhRe3-Rh,0.816455087,-1.910956203,2.057195796,0.299765823,2.830672161,2.043742138,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhOs3-Rh,0.797146425,-1.79699242,2.071337649,0.230435778,3.016286179,2.231657523,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhIr3-Rh,0.797201385,-1.78114271,2.032386924,0.105119918,3.034208918,2.231657523,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhPt3-Rh,0.805772021,-1.662121617,1.981044319,-0.023056738,3.138101573,2.28,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
RhAu3-Rh,0.814117727,-1.475608086,1.956595801,-0.255738972,3.625779739,2.432619416,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
PdSc3-Pd,0.926376369,-2.828734775,1.667933837,1.905808751,7.312691222,1.648513156,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdTi3-Pd,0.929516951,-2.682802619,1.532466475,1.496488917,5.984700281,1.776157626,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdV3-Pd,0.917801978,-2.395005504,1.499137247,1.247972233,5.389873467,1.837729704,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdCr3-Pd,0.92570301,-2.06552419,1.42774255,0.97380137,5.216708787,1.857949584,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdFe3-Pd,0.928698682,-2.07231339,1.402553704,0.858646072,5.349749579,1.969879797,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdCo3-Pd,0.929020825,-1.942944405,1.378254874,0.668541971,5.256195431,2.001998657,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdNi3-Pd,0.92754857,-1.75556517,1.321496257,0.691052949,5.38034323,2.021106006,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdCu3-Pd,0.937712325,-1.634797497,1.323507377,0.58443435,5.265243224,2.014750318,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdY3-Pd,0.918149584,-3.188239995,1.657497277,2.005519283,7.272594338,1.544489538,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdZr3-Pd,0.9144088,-3.000449593,1.732268198,1.805089139,6.743080974,1.626597337,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdNb3-Pd,0.911232403,-2.668555585,1.763955307,1.555021207,5.91552506,1.817360405,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdMo3-Pd,0.912390661,-2.409173446,1.644391133,1.180375472,4.9894739,2.175911979,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdRu3-Pd,0.913129186,-2.032372635,1.482835463,0.641722377,4.073232052,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdRh3-Pd,0.913758947,-1.909092321,1.470051453,0.578828654,4.151639494,2.247656707,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdPd3-Pd,0.917306575,-1.711053007,1.426094341,0.39040219,3.983247775,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdAg3-Pd,0.937446424,-1.669404487,1.456991505,0.019183034,4.940630734,2.033777591,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdLa3-Pd,0.924702925,-3.408272143,1.774201959,1.707032331,8.711271225,1.451458702,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdTa3-Pd,0.910210817,-2.654814153,1.842583377,1.560654322,6.169170018,1.748331683,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdW3-Pd,0.90775755,-2.489240361,1.760650978,1.20423795,5.176766292,2.294649057,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdRe3-Pd,0.916615011,-2.154075105,1.609280762,0.736762235,4.578648423,2.014750318,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdOs3-Pd,0.911021339,-2.22362941,1.627851852,0.466899505,4.074947262,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdIr3-Pd,0.911457687,-2.036299336,1.596309978,0.333315044,3.866268789,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdPt3-Pd,0.913619196,-1.867898111,1.584655266,0.208795863,3.791543976,2.247656707,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
PdAu3-Pd,0.930009087,-1.746911312,1.591821205,-0.136263243,4.338301404,2.398111117,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
AgSc3-Ag,0.973665442,-4.502391046,1.259042052,3.842748187,20.61919419,1.564394458,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgTi3-Ag,0.978030633,-4.255494945,1.13934593,3.497554426,19.05071685,1.685525612,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgV3-Ag,0.975947344,-4.146312092,1.183311695,3.459174949,18.85698065,1.74395585,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgCr3-Ag,0.978810741,-4.157198364,1.183133291,3.521772804,20.07646369,1.763143971,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgMn3-Ag,0.976866753,-4.022687924,1.143858149,3.262465428,19.09082993,1.692084092,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgFe3-Ag,0.981264279,-3.964471725,1.105581825,3.160619618,19.40410637,1.86936272,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgCo3-Ag,0.980328563,-3.738886297,1.087353886,2.970040508,18.71725787,1.899842651,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgNi3-Ag,0.980887469,-3.63284289,1.074845134,2.909947031,18.64912211,1.917975009,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgCu3-Ag,0.982220568,-3.846918574,1.082411787,3.074002241,19.97086618,1.911943632,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgY3-Ag,0.967749209,-4.85839217,1.399562391,3.890717284,20.53228837,1.465678854,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgZr3-Ag,0.968155156,-4.480039251,1.445948692,3.604223922,17.98663273,1.543596937,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgNb3-Ag,0.970009371,-4.120658238,1.327925632,3.227662681,15.40507395,1.724625937,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgMo3-Ag,0.976137854,-3.842248621,1.17150187,3.230904862,16.93559687,2.064881695,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgRu3-Ag,0.975505172,-3.546385786,1.14487212,2.518289411,13.14481361,2.087740577,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgRh3-Ag,0.977653465,-3.412962976,1.113552748,2.477799639,13.26635222,2.132965504,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgPd3-Ag,0.981888474,-3.339774783,1.08420296,2.257116801,12.76310753,2.087740577,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgAg3-Ag,0.979916496,-3.976128879,1.130815859,2.414728581,16.55953151,1.93,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgLa3-Ag,0.971422351,-4.847413844,1.373815411,3.585006817,20.01449685,1.377395103,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgTa3-Ag,0.967375231,-4.138097565,1.386650669,3.207464881,15.35138241,1.659119543,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgW3-Ag,0.97379527,-3.748053448,1.220359426,3.084614303,15.72338195,2.177559975,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgRe3-Ag,0.974248332,-3.754015841,1.259906173,2.504644734,12.94663166,1.911943632,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgOs3-Ag,0.971847489,-3.709964974,1.249364197,2.197842635,11.44700673,2.087740577,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgIr3-Ag,0.973316434,-3.535211388,1.224011788,2.084608553,10.82053816,2.087740577,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgPt3-Ag,0.978306027,-3.358734577,1.170945233,1.990615312,10.82690093,2.132965504,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
AgAu3-Ag,0.982468638,-3.856718702,1.214018369,1.908997056,12.41207854,2.275742675,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
OsSc3-Os,0.769908743,-1.217486628,2.132592291,0.493926644,2.913000624,1.648513156,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsTi3-Os,0.762820832,-1.386445575,2.180635529,0.332786063,2.651530513,1.776157626,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsV3-Os,0.725682837,-1.354848339,2.30772825,0.166054146,2.373368706,1.837729704,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsCr3-Os,0.707784456,-1.446476306,2.376115701,0.087636673,2.337966154,1.857949584,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsMn3-Os,0.704061098,-1.547342279,2.38403646,0.080904187,2.459138523,1.783068761,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsFe3-Os,0.708861703,-1.427097925,2.344243031,0.079605012,2.5578023,1.969879797,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsCo3-Os,0.702543523,-1.521981339,2.36784185,0.048278524,2.564275212,2.001998657,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsNi3-Os,0.70577656,-1.582639144,2.359663288,0.069851932,2.590182609,2.021106006,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsCu3-Os,0.710019675,-1.491372165,2.35383887,0.000280406,2.659641345,2.014750318,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsY3-Os,0.757402131,-1.327431502,2.280209005,0.604110918,2.91067509,1.544489538,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsZr3-Os,0.744340282,-1.443034267,2.38220107,0.490921544,2.566202253,1.626597337,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsNb3-Os,0.730541741,-1.502500835,2.471307593,0.326939665,2.356377122,1.817360405,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsMo3-Os,0.701095286,-1.519326294,2.640646173,0.249500403,2.2742683,2.175911979,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsRu3-Os,0.686295283,-1.616178488,2.575099996,0.046242199,2.215333525,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsRh3-Os,0.695557706,-1.665875877,2.527730226,0.029278514,2.282596893,2.247656707,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsPd3-Os,0.697797653,-1.593233848,2.458705761,-0.062585202,2.346327413,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsAg3-Os,0.710719444,-1.503952826,2.448235519,-0.187430401,2.62980357,2.033777591,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsLa3-Os,0.762083621,-1.709331969,2.443878125,0.225047573,4.350986082,1.451458702,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsTa3-Os,0.735915759,-1.521626769,2.55018116,0.341964588,2.396250732,1.748331683,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsW3-Os,0.716860511,-1.643070959,2.714961507,0.279993677,2.353602441,2.294649057,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsRe3-Os,0.752298123,-2.095522231,2.500702845,0.009625055,2.187346796,2.014750318,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsOs3-Os,0.693401301,-1.698299232,2.742329259,0.031061443,2.250668515,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsIr3-Os,0.693384175,-1.747086517,2.705711838,-0.039393157,2.26810775,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsPt3-Os,0.696291881,-1.700278195,2.637949636,-0.112772245,2.319437792,2.247656707,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
OsAu3-Os,0.708479935,-1.558746892,2.591831006,-0.265052925,2.587100928,2.398111117,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
IrSc3-Ir,0.825498575,-1.798948323,2.168647272,0.806015619,3.538122607,1.648513156,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrTi3-Ir,0.816949232,-1.885757674,2.215879262,0.610829886,3.166182591,1.776157626,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrV3-Ir,0.79089385,-1.914020829,2.235050792,0.438032519,2.907135738,1.837729704,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrCr3-Ir,0.784554409,-1.926968924,2.184995297,0.302148666,2.907487703,1.857949584,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrMn3-Ir,0.802365873,-1.794552392,2.168821318,0.339699203,3.093793478,1.783068761,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrNi3-Ir,0.787817422,-1.748386454,2.052417099,0.125830809,3.280062701,2.021106006,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrCu3-Ir,0.799149119,-1.609214237,2.025451464,0.046084319,3.365278428,2.014750318,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrY3-Ir,0.822173913,-2.026759961,2.227065394,0.918537429,3.561530952,1.544489538,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrZr3-Ir,0.81292245,-2.10210908,2.297446949,0.751704478,3.159270492,1.626597337,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrNb3-Ir,0.791482257,-2.092888275,2.442842999,0.643130501,2.979416974,1.817360405,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrMo3-Ir,0.784490003,-2.020580969,2.431689728,0.468848868,2.744022164,2.175911979,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrRu3-Ir,0.773954641,-1.961581193,2.276913963,0.190284812,2.645577965,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrRh3-Ir,0.78049543,-1.937774632,2.225813898,0.134464007,2.751867778,2.247656707,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrPd3-Ir,0.794209362,-1.825299261,2.151421831,0.035702396,2.830511257,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrAg3-Ir,0.809937085,-1.667220949,2.148023416,-0.150898705,3.200121,2.033777591,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrLa3-Ir,0.823608483,-2.288931548,2.362212058,0.637036931,4.649424026,1.451458702,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrTa3-Ir,0.797024564,-2.209969492,2.456763091,0.605624126,2.938637555,1.748331683,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrW3-Ir,0.785948499,-2.1341554,2.569789453,0.535023721,2.879483776,2.294649057,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrRe3-Ir,0.803622312,-2.205227527,2.366000349,0.170142948,2.477982352,2.014750318,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrOs3-Ir,0.779936027,-2.117703863,2.455969039,0.173260579,2.612305296,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrIr3-Ir,0.772868279,-2.132659248,2.401270602,0.084761765,2.624798985,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrPt3-Ir,0.787434231,-1.977170946,2.335976229,-0.015983401,2.683291892,2.247656707,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
IrAu3-Ir,0.792654142,-1.778624228,2.300291926,-0.187496809,2.920053756,2.398111117,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
PtSc3-Pt,0.889454401,-2.664591229,2.018097543,1.342983294,5.033139249,1.672234903,9,2.13,2.28,6.74,-2.25,1.53,1.04
PtV3-Pt,0.873799096,-2.503763455,1.890373459,0.794902955,3.947740048,1.864174236,9,2.13,2.28,6.74,-2.25,1.53,1.04
PtCr3-Pt,0.890746682,-2.210799252,1.802841037,0.552947833,3.972973648,1.884685076,9,2.13,2.28,6.74,-2.25,1.53,1.04
PtMn3-Pt,0.886089186,-2.174785599,1.822776328,0.686535411,4.164606422,1.808726734,9,2.13,2.28,6.74,-2.25,1.53,1.04
PtFe3-Pt,0.888200208,-2.181645458,1.756760204,0.514082714,4.042020466,1.998225941,9,2.13,2.28,6.74,-2.25,1.53,1.04
PtCo3-Pt,0.885586164,-2.098818808,1.729675351,0.392539224,4.070540626,2.030806984,9,2.13,2.28,6.74,-2.25,1.53,1.04
PtNi3-Pt,0.882878336,-1.965855926,1.692439649,0.371599535,4.141758797,2.050189284,9,2.13,2.28,6.74,-2.25,1.53,1.04
PtCu3-Pt,0.897846626,-1.817484205,1.676547151,0.30746102,4.217893205,2.043742138,9,2.13,2.28,6.74,-2.25,1.53,1.04
PtY3-Pt,0.875585649,-2.998384627,1.98954727,1.446854475,5.066593643,1.566714407,9,2.13,2.28,6.74,-2.25,1.53,1.04
PtZr3-Pt,0.871791345,-2.904560242,2.068742486,1.301295408,4.750831693,1.65000372,9,2.13,2.28,6.74,-2.25,1.53,1.04
PtNb3-Pt,0.869867552,-2.69398985,2.141048666,1.114555558,4.266227553,1.843511828,9,2.13,2.28,6.74,-2.25,1.53,1.04
PtMo3-Pt,0.870883598,-2.496312751,1.998592737,0.851069678,3.822058001,2.207222881,9,2.13,2.28,6.74,-2.25,1.53,1.04
PtRu3-Pt,0.87379479,-2.268579784,1.844001664,0.471885132,3.467487111,2.231657523,9,2.13,2.28,6.74,-2.25,1.53,1.04
PtRh3-Pt,0.869602797,-2.10050367,1.808364652,0.42385895,3.534900452,2.28,9,2.13,2.28,6.74,-2.25,1.53,1.04
